bugid,tempo_space
1062096,"[('N', '0'), ('C', '0'), ('C', '6'), ('C', '7'), ('C', '18'), ('C', '28'), ('A', '55'), ('C', '57'), ('V', '61'), ('Y', '62'), ('W', '63'), ('L', '63'), ('W', '63'), ('Z', '63')]"
1077458,"[('M', '0'), ('A', '0'), ('C', '53'), ('A', '53'), ('V', '53'), ('Y', '53'), ('Y', '54'), ('C', '55'), ('V', '60'), ('Y', '60'), ('Y', '61'), ('W', '63'), ('L', '63'), ('W', '63'), ('Z', '63')]"
364547,"[('N', '0'), ('Z', '64')]"
378553,"[('E', '0'), ('V', '1'), ('W', '2'), ('Y', '2'), ('C', '3'), ('C', '30'), ('V', '30'), ('V', '31'), ('C', '31'), ('V', '35'), ('C', '35'), ('V', '42'), ('L', '43'), ('C', '46'), ('V', '64'), ('Y', '64'), ('Z', '65')]"
411549,"[('E', '0'), ('A', '0'), ('D', '0'), ('D', '30'), ('C', '32'), ('C', '35'), ('C', '35'), ('C', '41'), ('P', '47'), ('C', '47'), ('L', '64'), ('V', '64'), ('Y', '64'), ('Z', '64')]"
414470,"[('E', '0'), ('C', '0'), ('C', '0'), ('C', '1'), ('L', '1'), ('C', '48'), ('P', '50'), ('A', '56'), ('C', '56'), ('W', '58'), ('W', '64'), ('Z', '65')]"
415792,"[('N', '0'), ('Z', '64')]"
438925,"[('M', '0'), ('F', '0'), ('C', '0'), ('C', '1'), ('C', '1'), ('C', '2'), ('C', '2'), ('W', '12'), ('C', '22'), ('A', '35'), ('C', '35'), ('C', '35'), ('V', '40'), ('V', '40'), ('V', '40'), ('R', '42'), ('C', '42'), ('C', '48'), ('A', '53'), ('V', '53'), ('C', '54'), ('V', '55'), ('Y', '56'), ('C', '57'), ('Z', '64')]"
460669,"[('M', '0'), ('A', '60'), ('V', '60'), ('C', '61'), ('V', '64'), ('V', '64'), ('Y', '64'), ('Z', '64')]"
460977,"[('M', '0'), ('V', '0'), ('C', '0'), ('V', '1'), ('C', '6'), ('C', '36'), ('V', '58'), ('Y', '58'), ('Y', '59'), ('A', '63'), ('L', '64'), ('Z', '64')]"
508221,"[('M', '0'), ('W', '1'), ('C', '1'), ('V', '23'), ('C', '23'), ('V', '23'), ('C', '48'), ('A', '57'), ('V', '57'), ('C', '58'), ('Y', '64'), ('L', '65'), ('Z', '65')]"
534079,"[('N', '0'), ('D', '0'), ('W', '4'), ('D', '4'), ('C', '17'), ('C', '47'), ('C', '54'), ('V', '60'), ('V', '60'), ('V', '60'), ('V', '60'), ('Y', '60'), ('F', '60'), ('Y', '60'), ('C', '60'), ('V', '61'), ('Y', '61'), ('F', '62'), ('L', '64'), ('Z', '64')]"
578967,"[('M', '0'), ('C', '0'), ('D', '0'), ('C', '0'), ('C', '0'), ('C', '1'), ('C', '4'), ('C', '6'), ('C', '6'), ('A', '6'), ('V', '6'), ('V', '6'), ('V', '6'), ('C', '6'), ('Y', '6'), ('C', '12'), ('V', '12'), ('D', '12'), ('C', '13'), ('C', '13'), ('C', '14'), ('C', '15'), ('V', '22'), ('C', '23'), ('C', '23'), ('C', '26'), ('F', '31'), ('C', '31'), ('C', '32'), ('C', '42'), ('V', '53'), ('C', '53'), ('Y', '53'), ('C', '54'), ('C', '55'), ('C', '55'), ('C', '56'), ('V', '58'), ('Y', '59'), ('C', '62'), ('D', '62'), ('D', '62'), ('D', '62'), ('C', '62'), ('Y', '62'), ('W', '62'), ('C', '62'), ('C', '63'), ('W', '63'), ('C', '63'), ('D', '64'), ('F', '64'), ('W', '64'), ('Y', '65'), ('C', '65'), ('Z', '65')]"
597151,"[('E', '0'), ('C', '0'), ('A', '1'), ('C', '4'), ('C', '12'), ('D', '46'), ('A', '46'), ('W', '47'), ('C', '48'), ('V', '48'), ('Y', '50'), ('W', '53'), ('C', '60'), ('W', '60'), ('W', '60'), ('W', '60'), ('W', '64'), ('W', '64'), ('F', '65'), ('W', '65'), ('Z', '65')]"
598807,"[('E', '0'), ('A', '46'), ('W', '46'), ('V', '47'), ('Y', '49'), ('C', '51'), ('C', '60'), ('C', '65'), ('L', '65'), ('Z', '65')]"
616793,"[('E', '0'), ('C', '2'), ('C', '13'), ('C', '39'), ('C', '40'), ('W', '42'), ('C', '42'), ('C', '43'), ('C', '44'), ('C', '44'), ('A', '45'), ('C', '45'), ('C', '51'), ('D', '52'), ('C', '53'), ('C', '53'), ('V', '64'), ('Y', '64'), ('L', '65'), ('Z', '65')]"
634065,"[('M', '0'), ('D', '0'), ('C', '0'), ('C', '9'), ('A', '10'), ('C', '10'), ('C', '15'), ('D', '17'), ('D', '17'), ('C', '17'), ('D', '17'), ('C', '17'), ('C', '17'), ('C', '18'), ('C', '19'), ('C', '23'), ('C', '26'), ('C', '27'), ('C', '27'), ('C', '30'), ('C', '40'), ('C', '43'), ('V', '44'), ('V', '45'), ('C', '50'), ('V', '52'), ('V', '53'), ('C', '55'), ('V', '56'), ('C', '56'), ('V', '58'), ('C', '59'), ('C', '60'), ('C', '61'), ('V', '64'), ('Y', '64'), ('L', '64'), ('Z', '64')]"
675923,"[('E', '0'), ('P', '0'), ('A', '64'), ('Z', '64')]"
718608,"[('E', '0'), ('D', '0'), ('A', '0'), ('V', '1'), ('C', '8'), ('C', '38'), ('V', '41'), ('C', '59'), ('C', '59'), ('C', '59'), ('V', '62'), ('V', '63'), ('V', '63'), ('V', '63'), ('C', '63'), ('V', '63'), ('Y', '64'), ('W', '64'), ('S', '64'), ('W', '64'), ('Y', '64'), ('W', '64'), ('W', '64'), ('H', '64'), ('W', '64'), ('Z', '64')]"
731157,"[('E', '0'), ('C', '0'), ('C', '1'), ('C', '1'), ('C', '1'), ('C', '6'), ('D', '6'), ('C', '6'), ('C', '14'), ('C', '26'), ('C', '28'), ('A', '56'), ('C', '56'), ('C', '56'), ('C', '57'), ('Z', '64')]"
731537,"[('E', '0'), ('C', '2'), ('Z', '64')]"
774509,"[('M', '0'), ('D', '1'), ('D', '1'), ('C', '1'), ('C', '2'), ('C', '2'), ('C', '2'), ('C', '3'), ('C', '14'), ('A', '15'), ('C', '16'), ('V', '32'), ('C', '32'), ('C', '38'), ('C', '42'), ('Y', '64'), ('Z', '64')]"
786662,"[('M', '0'), ('C', '55'), ('C', '57'), ('A', '61'), ('V', '61'), ('C', '62'), ('Y', '62'), ('L', '64'), ('Z', '64')]"
837723,"[('N', '0'), ('D', '0'), ('W', '0'), ('C', '2'), ('V', '2'), ('A', '2'), ('Y', '3'), ('C', '7'), ('C', '48'), ('V', '56'), ('Y', '60'), ('C', '64'), ('L', '64'), ('Z', '64')]"
849171,"[('N', '0'), ('V', '0'), ('C', '0'), ('A', '0'), ('Y', '0'), ('W', '62'), ('L', '64'), ('W', '64'), ('Z', '64')]"
873298,"[('N', '0'), ('C', '22'), ('W', '22'), ('C', '23'), ('C', '24'), ('D', '24'), ('C', '34'), ('P', '34'), ('V', '35'), ('C', '35'), ('V', '43'), ('V', '45'), ('V', '63'), ('Y', '64'), ('W', '64'), ('A', '64'), ('L', '64'), ('W', '64'), ('Z', '64')]"
879007,"[('N', '0'), ('C', '16'), ('Z', '64')]"
879594,"[('N', '0'), ('C', '24'), ('Z', '64')]"
912918,"[('M', '0'), ('P', '18'), ('D', '18'), ('A', '25'), ('P', '46'), ('V', '56'), ('V', '60'), ('V', '60'), ('V', '60'), ('Y', '62'), ('Y', '62'), ('Y', '63'), ('Y', '63'), ('F', '63'), ('Y', '63'), ('W', '63'), ('W', '63'), ('W', '63'), ('Y', '63'), ('W', '64'), ('L', '64'), ('W', '64'), ('Z', '64')]"
917583,"[('M', '0'), ('P', '23'), ('W', '49'), ('V', '49'), ('D', '49'), ('V', '49'), ('V', '49'), ('V', '51'), ('Y', '51'), ('V', '52'), ('Y', '52'), ('W', '53'), ('C', '53'), ('W', '53'), ('C', '54'), ('C', '55'), ('V', '63'), ('A', '63'), ('A', '63'), ('Y', '63'), ('W', '64'), ('L', '64'), ('W', '64'), ('Z', '64')]"
919707,"[('M', '0'), ('A', '58'), ('C', '58'), ('C', '59'), ('V', '64'), ('Y', '64'), ('W', '64'), ('L', '64'), ('W', '64'), ('Z', '64')]"
922214,"[('N', '0'), ('C', '0'), ('C', '9'), ('C', '11'), ('C', '32'), ('C', '43'), ('P', '43'), ('A', '43'), ('V', '61'), ('V', '63'), ('Y', '64'), ('C', '64'), ('W', '64'), ('L', '64'), ('W', '64'), ('Z', '64')]"
941540,"[('N', '0'), ('C', '1'), ('C', '1'), ('C', '29'), ('V', '60'), ('C', '60'), ('A', '60'), ('V', '60'), ('Y', '60'), ('V', '61'), ('Y', '63'), ('W', '64'), ('L', '64'), ('W', '64'), ('Z', '64')]"
941910,"[('N', '0'), ('C', '28'), ('W', '28'), ('V', '62'), ('A', '62'), ('Y', '62'), ('W', '63'), ('L', '64'), ('W', '64'), ('Z', '64')]"
944640,"[('N', '0'), ('D', '0'), ('C', '3'), ('P', '41'), ('C', '41'), ('W', '41'), ('C', '52'), ('C', '52'), ('A', '55'), ('V', '59'), ('V', '60'), ('V', '61'), ('Y', '62'), ('Y', '63'), ('W', '63'), ('L', '64'), ('W', '64'), ('Z', '64')]"
948880,"[('M', '0'), ('C', '2'), ('C', '8'), ('C', '60'), ('A', '60'), ('V', '61'), ('D', '61'), ('V', '61'), ('Y', '63'), ('W', '64'), ('L', '64'), ('W', '64'), ('Z', '64')]"
987797,"[('N', '0'), ('C', '0'), ('A', '44'), ('C', '49'), ('C', '52'), ('V', '56'), ('V', '56'), ('V', '57'), ('V', '57'), ('C', '58'), ('V', '63'), ('Y', '63'), ('V', '63'), ('Y', '63'), ('Y', '63'), ('W', '63'), ('L', '64'), ('W', '64'), ('Z', '64')]"
994257,"[('M', '0'), ('V', '62'), ('C', '62'), ('A', '62'), ('V', '63'), ('Y', '63'), ('Y', '63'), ('W', '64'), ('L', '64'), ('W', '64'), ('Z', '64')]"
1003761,"[('N', '0'), ('D', '0'), ('C', '5'), ('C', '9'), ('C', '57'), ('C', '58'), ('V', '58'), ('A', '58'), ('Y', '61'), ('V', '63'), ('C', '63'), ('Y', '63'), ('W', '64'), ('L', '64'), ('W', '64'), ('Z', '64')]"
1042710,"[('N', '0'), ('C', '0'), ('C', '1'), ('C', '3'), ('C', '19'), ('C', '28'), ('C', '51'), ('C', '51'), ('C', '56'), ('Z', '64')]"
1077153,"[('N', '0'), ('C', '1'), ('C', '7'), ('A', '7'), ('P', '21'), ('Z', '64')]"
1097595,"[('M', '0'), ('D', '0'), ('C', '0'), ('A', '0'), ('V', '0'), ('W', '0'), ('V', '0'), ('C', '0'), ('V', '0'), ('V', '27'), ('V', '63'), ('Y', '63'), ('W', '64'), ('L', '64'), ('W', '64'), ('Z', '64')]"
325257,"[('M', '0'), ('C', '0'), ('P', '0'), ('A', '0'), ('C', '0'), ('C', '37'), ('V', '53'), ('Y', '61'), ('Z', '66')]"
337940,"[('M', '0'), ('D', '0'), ('C', '2'), ('W', '17'), ('L', '17'), ('C', '23'), ('C', '28'), ('C', '31'), ('P', '36'), ('P', '37'), ('V', '37'), ('C', '39'), ('L', '44'), ('C', '53'), ('W', '57'), ('A', '57'), ('V', '57'), ('W', '61'), ('V', '61'), ('V', '62'), ('W', '65'), ('V', '65'), ('Y', '65'), ('W', '65'), ('W', '66'), ('C', '66'), ('Z', '66')]"
339481,"[('N', '0'), ('D', '0'), ('W', '5'), ('A', '5'), ('L', '5'), ('W', '23'), ('P', '23'), ('C', '26'), ('L', '31'), ('C', '40'), ('W', '44'), ('W', '47'), ('W', '51'), ('V', '65'), ('C', '65'), ('Y', '66'), ('W', '66'), ('Z', '66')]"
347556,"[('E', '0'), ('C', '0'), ('C', '0'), ('C', '0'), ('Z', '65')]"
359792,"[('E', '0'), ('C', '64'), ('Z', '66')]"
409073,"[('E', '0'), ('C', '0'), ('A', '65'), ('V', '65'), ('Y', '66'), ('C', '66'), ('L', '66'), ('Z', '66')]"
412348,"[('E', '0'), ('C', '0'), ('C', '1'), ('P', '1'), ('C', '22'), ('P', '25'), ('C', '25'), ('L', '25'), ('L', '44'), ('A', '48'), ('C', '48'), ('A', '51'), ('R', '64'), ('D', '64'), ('W', '64'), ('A', '65'), ('V', '65'), ('Y', '65'), ('W', '65'), ('L', '65'), ('Z', '65')]"
412374,"[('E', '0'), ('C', '0'), ('A', '1'), ('C', '6'), ('P', '22'), ('C', '22'), ('V', '28'), ('V', '28'), ('D', '28'), ('V', '28'), ('V', '28'), ('C', '35'), ('V', '42'), ('Y', '42'), ('S', '43'), ('W', '50'), ('S', '63'), ('W', '63'), ('H', '65'), ('L', '65'), ('Z', '65')]"
432529,"[('E', '0'), ('A', '0'), ('D', '0'), ('V', '0'), ('W', '0'), ('V', '1'), ('C', '1'), ('V', '2'), ('W', '2'), ('C', '3'), ('V', '3'), ('Y', '3'), ('W', '3'), ('C', '3'), ('C', '5'), ('W', '16'), ('W', '22'), ('C', '22'), ('W', '44'), ('L', '66'), ('Z', '66')]"
465608,"[('E', '0'), ('C', '0'), ('D', '0'), ('C', '0'), ('C', '1'), ('C', '2'), ('L', '3'), ('C', '4'), ('C', '6'), ('D', '8'), ('C', '27'), ('C', '29'), ('C', '36'), ('C', '41'), ('C', '45'), ('P', '50'), ('A', '50'), ('C', '62'), ('W', '63'), ('Z', '65')]"
488439,"[('E', '0'), ('W', '0'), ('C', '0'), ('C', '2'), ('C', '6'), ('C', '15'), ('W', '39'), ('Z', '66')]"
502460,"[('N', '0'), ('C', '0'), ('C', '0'), ('C', '66'), ('Z', '66')]"
502962,"[('E', '0'), ('A', '0'), ('D', '0'), ('V', '0'), ('V', '0'), ('V', '0'), ('V', '0'), ('C', '1'), ('Y', '9'), ('W', '15'), ('V', '51'), ('W', '51'), ('Y', '64'), ('W', '64'), ('C', '64'), ('C', '66'), ('L', '66'), ('Z', '66')]"
556342,"[('E', '0'), ('C', '1'), ('A', '3'), ('C', '3'), ('C', '19'), ('Q', '19'), ('C', '19'), ('C', '29'), ('C', '66'), ('Z', '66')]"
578028,"[('E', '0'), ('C', '0'), ('D', '0'), ('C', '0'), ('C', '0'), ('C', '3'), ('C', '3'), ('C', '3'), ('C', '4'), ('C', '9'), ('C', '28'), ('C', '31'), ('C', '37'), ('C', '37'), ('C', '42'), ('C', '43'), ('C', '44'), ('C', '44'), ('C', '49'), ('C', '57'), ('A', '57'), ('C', '57'), ('C', '57'), ('D', '58'), ('C', '58'), ('C', '59'), ('C', '60'), ('C', '60'), ('C', '60'), ('A', '60'), ('C', '60'), ('C', '61'), ('C', '61'), ('C', '61'), ('C', '62'), ('C', '62'), ('C', '62'), ('V', '63'), ('C', '64'), ('D', '64'), ('V', '64'), ('F', '64'), ('D', '64'), ('D', '65'), ('V', '65'), ('V', '65'), ('V', '65'), ('V', '65'), ('Y', '65'), ('Y', '65'), ('Z', '66')]"
594264,"[('E', '0'), ('C', '0'), ('C', '1'), ('C', '9'), ('C', '14'), ('C', '14'), ('C', '16'), ('C', '17'), ('C', '27'), ('C', '39'), ('C', '40'), ('C', '55'), ('A', '62'), ('L', '65'), ('Z', '65')]"
595395,"[('E', '0'), ('P', '6'), ('A', '6'), ('C', '31'), ('L', '31'), ('A', '58'), ('V', '61'), ('C', '61'), ('Y', '61'), ('Z', '66')]"
596151,"[('E', '0'), ('A', '0'), ('V', '16'), ('V', '46'), ('V', '65'), ('Y', '65'), ('Y', '66'), ('C', '66'), ('L', '66'), ('Z', '66')]"
599029,"[('M', '0'), ('D', '0'), ('D', '0'), ('C', '0'), ('C', '0'), ('C', '0'), ('C', '0'), ('C', '1'), ('C', '4'), ('A', '7'), ('V', '7'), ('C', '17'), ('W', '36'), ('C', '39'), ('W', '39'), ('C', '44'), ('A', '44'), ('V', '44'), ('V', '44'), ('C', '47'), ('W', '53'), ('W', '54'), ('A', '64'), ('V', '64'), ('W', '64'), ('C', '64'), ('Y', '66'), ('Q', '66'), ('L', '66'), ('Z', '66')]"
610821,"[('M', '0'), ('D', '0'), ('W', '0'), ('C', '1'), ('P', '1'), ('A', '1'), ('C', '1'), ('C', '1'), ('C', '15'), ('V', '16'), ('C', '19'), ('V', '19'), ('Y', '20'), ('A', '20'), ('V', '20'), ('Y', '20'), ('V', '20'), ('V', '20'), ('V', '20'), ('Y', '23'), ('C', '28'), ('Y', '28'), ('V', '31'), ('V', '35'), ('Y', '35'), ('Y', '35'), ('D', '36'), ('Y', '37'), ('L', '66'), ('Z', '66')]"
623620,"[('N', '0'), ('Z', '66')]"
642615,"[('E', '0'), ('D', '4'), ('A', '5'), ('C', '7'), ('Y', '14'), ('W', '15'), ('V', '19'), ('W', '19'), ('V', '20'), ('W', '20'), ('Y', '22'), ('V', '22'), ('C', '33'), ('V', '55'), ('W', '55'), ('C', '56'), ('Y', '60'), ('W', '61'), ('F', '62'), ('W', '62'), ('C', '65'), ('L', '65'), ('W', '65'), ('Z', '65')]"
651501,"[('E', '0'), ('C', '0'), ('C', '1'), ('A', '7'), ('C', '30'), ('C', '37'), ('C', '37'), ('V', '37'), ('V', '44'), ('V', '47'), ('V', '47'), ('Y', '47'), ('V', '48'), ('V', '51'), ('C', '51'), ('Y', '55'), ('W', '56'), ('W', '57'), ('F', '57'), ('L', '65'), ('Z', '65')]"
669410,"[('M', '0'), ('A', '0'), ('D', '0'), ('C', '0'), ('C', '0'), ('C', '1'), ('C', '2'), ('D', '6'), ('C', '7'), ('C', '7'), ('D', '7'), ('C', '7'), ('C', '9'), ('C', '12'), ('C', '16'), ('V', '17'), ('V', '17'), ('V', '17'), ('V', '17'), ('Y', '17'), ('V', '20'), ('V', '20'), ('V', '20'), ('V', '20'), ('C', '22'), ('V', '22'), ('V', '23'), ('Y', '24'), ('C', '27'), ('Y', '27'), ('Y', '27'), ('C', '28'), ('D', '29'), ('Y', '29'), ('V', '29'), ('F', '29'), ('V', '29'), ('Y', '29'), ('V', '29'), ('Y', '29'), ('V', '29'), ('C', '29'), ('C', '30'), ('D', '44'), ('C', '45'), ('Y', '55'), ('V', '55'), ('V', '55'), ('Y', '55'), ('V', '55'), ('Y', '55'), ('V', '55'), ('V', '55'), ('V', '55'), ('F', '55'), ('V', '55'), ('Y', '55'), ('Y', '55'), ('Y', '55'), ('Y', '55'), ('Y', '63'), ('Y', '63'), ('Y', '63'), ('Y', '63'), ('V', '63'), ('Y', '63'), ('Y', '63'), ('V', '63'), ('Y', '63'), ('V', '63'), ('Y', '64'), ('Y', '64'), ('Y', '65'), ('Y', '65'), ('W', '65'), ('C', '65'), ('W', '66'), ('C', '66'), ('L', '66'), ('Z', '66')]"
704918,"[('E', '0'), ('P', '49'), ('L', '49'), ('V', '50'), ('C', '50'), ('A', '50'), ('Y', '65'), ('W', '65'), ('W', '66'), ('Z', '66')]"
726444,"[('E', '0'), ('D', '0'), ('D', '0'), ('V', '0'), ('V', '0'), ('D', '0'), ('D', '0'), ('C', '1'), ('C', '1'), ('C', '1'), ('Y', '1'), ('Y', '1'), ('C', '1'), ('C', '2'), ('C', '4'), ('V', '4'), ('C', '4'), ('C', '4'), ('C', '7'), ('C', '10'), ('C', '12'), ('C', '13'), ('W', '13'), ('C', '20'), ('V', '22'), ('V', '23'), ('C', '23'), ('C', '24'), ('V', '26'), ('V', '26'), ('V', '27'), ('Y', '27'), ('L', '27'), ('D', '27'), ('C', '28'), ('C', '28'), ('C', '29'), ('C', '29'), ('C', '34'), ('C', '41'), ('C', '48'), ('C', '50'), ('C', '55'), ('V', '60'), ('C', '60'), ('V', '64'), ('Y', '65'), ('L', '65'), ('C', '66'), ('Z', '66')]"
730337,"[('E', '0'), ('P', '23'), ('L', '23'), ('L', '65'), ('Z', '65')]"
730383,"[('E', '0'), ('P', '23'), ('L', '23'), ('L', '65'), ('Z', '65')]"
733747,"[('E', '0'), ('C', '0'), ('W', '0'), ('P', '0'), ('C', '0'), ('W', '7'), ('A', '21'), ('C', '21'), ('C', '41'), ('V', '41'), ('Y', '41'), ('W', '47'), ('W', '65'), ('C', '65'), ('L', '65'), ('Z', '65')]"
740543,"[('E', '0'), ('C', '62'), ('A', '62'), ('V', '64'), ('C', '64'), ('V', '65'), ('V', '65'), ('Y', '65'), ('P', '65'), ('L', '65'), ('Z', '65')]"
759709,"[('E', '0'), ('W', '0'), ('C', '44'), ('C', '53'), ('W', '55'), ('Z', '66')]"
759711,"[('E', '0'), ('C', '0'), ('W', '41'), ('C', '41'), ('C', '61'), ('Z', '66')]"
763347,"[('E', '0'), ('C', '17'), ('L', '36'), ('Z', '66')]"
779054,"[('E', '0'), ('C', '1'), ('C', '1'), ('C', '2'), ('W', '2'), ('C', '3'), ('C', '15'), ('C', '60'), ('A', '60'), ('V', '65'), ('C', '65'), ('A', '65'), ('Y', '65'), ('L', '65'), ('Z', '65')]"
786156,"[('E', '0'), ('C', '0'), ('C', '66'), ('Z', '66')]"
798748,"[('M', '0'), ('C', '2'), ('P', '3'), ('C', '3'), ('W', '3'), ('C', '66'), ('Z', '66')]"
826982,"[('N', '0'), ('A', '0'), ('V', '0'), ('C', '0'), ('C', '23'), ('C', '25'), ('V', '39'), ('C', '39'), ('V', '41'), ('Y', '42'), ('Y', '47'), ('W', '47'), ('V', '59'), ('Y', '62'), ('W', '63'), ('L', '65'), ('W', '65'), ('Z', '65')]"
851801,"[('N', '0'), ('C', '0'), ('A', '19'), ('Z', '65')]"
860119,"[('N', '0'), ('D', '0'), ('A', '0'), ('V', '0'), ('C', '2'), ('V', '35'), ('V', '35'), ('V', '62'), ('Y', '62'), ('Y', '63'), ('L', '65'), ('Z', '65')]"
878412,"[('N', '0'), ('C', '0'), ('C', '2'), ('C', '4'), ('D', '38'), ('A', '60'), ('C', '60'), ('V', '60'), ('C', '60'), ('Y', '60'), ('W', '61'), ('W', '62'), ('W', '62'), ('C', '62'), ('C', '63'), ('W', '63'), ('C', '64'), ('L', '65'), ('Z', '65')]"
889530,"[('N', '0'), ('D', '0'), ('A', '0'), ('P', '44'), ('C', '44'), ('V', '50'), ('C', '50'), ('Y', '52'), ('W', '65'), ('L', '65'), ('W', '65'), ('Z', '65')]"
894595,"[('N', '0'), ('C', '0'), ('C', '0'), ('C', '1'), ('C', '3'), ('C', '8'), ('C', '12'), ('A', '14'), ('C', '14'), ('C', '23'), ('C', '29'), ('V', '37'), ('C', '37'), ('V', '37'), ('Y', '37'), ('Y', '38'), ('F', '38'), ('F', '38'), ('V', '40'), ('V', '40'), ('V', '40'), ('Y', '41'), ('Y', '41'), ('V', '41'), ('V', '41'), ('W', '41'), ('Y', '41'), ('Y', '42'), ('C', '42'), ('C', '42'), ('Y', '42'), ('Y', '42'), ('Y', '42'), ('V', '43'), ('V', '43'), ('V', '43'), ('Y', '43'), ('Y', '44'), ('Y', '44'), ('Y', '61'), ('Y', '62'), ('Y', '62'), ('W', '62'), ('W', '63'), ('Y', '64'), ('W', '64'), ('L', '65'), ('W', '65'), ('Z', '65')]"
938248,"[('N', '0'), ('C', '18'), ('V', '30'), ('A', '30'), ('C', '34'), ('V', '35'), ('V', '37'), ('V', '59'), ('Y', '65'), ('W', '65'), ('L', '65'), ('W', '65'), ('Z', '65')]"
940286,"[('M', '0'), ('D', '0'), ('W', '0'), ('V', '64'), ('C', '64'), ('A', '64'), ('Y', '65'), ('W', '65'), ('L', '65'), ('W', '65'), ('Z', '65')]"
1013945,"[('N', '0'), ('P', '65'), ('C', '65'), ('A', '65'), ('L', '65'), ('Z', '65')]"
1055523,"[('N', '0'), ('D', '0'), ('C', '0'), ('A', '56'), ('C', '64'), ('Z', '65')]"
1058879,"[('M', '0'), ('V', '0'), ('C', '0'), ('Y', '0'), ('W', '1'), ('W', '1'), ('C', '2'), ('V', '29'), ('C', '29'), ('Y', '29'), ('C', '29'), ('C', '35'), ('A', '35'), ('V', '49'), ('Y', '49'), ('C', '55'), ('C', '63'), ('Y', '64'), ('L', '65'), ('Z', '65')]"
336858,"[('M', '0'), ('C', '2'), ('C', '2'), ('C', '2'), ('D', '2'), ('W', '3'), ('L', '3'), ('L', '4'), ('A', '4'), ('C', '4'), ('C', '7'), ('C', '22'), ('P', '32'), ('W', '32'), ('W', '46'), ('V', '51'), ('L', '53'), ('Y', '66'), ('Z', '67')]"
337737,"[('M', '0'), ('C', '0'), ('C', '1'), ('C', '46'), ('Z', '67')]"
340554,"[('M', '0'), ('A', '0'), ('D', '0'), ('W', '1'), ('L', '1'), ('W', '14'), ('L', '22'), ('V', '50'), ('V', '50'), ('C', '50'), ('W', '50'), ('V', '50'), ('W', '50'), ('Y', '58'), ('H', '58'), ('V', '60'), ('W', '61'), ('V', '63'), ('C', '65'), ('V', '66'), ('Y', '66'), ('W', '67'), ('C', '67'), ('Z', '67')]"
373501,"[('E', '0'), ('C', '12'), ('A', '56'), ('C', '56'), ('V', '57'), ('V', '62'), ('V', '62'), ('C', '65'), ('V', '65'), ('Y', '66'), ('L', '66'), ('Z', '66')]"
374526,"[('E', '0'), ('C', '0'), ('C', '0'), ('C', '3'), ('C', '58'), ('L', '58'), ('W', '66'), ('C', '67'), ('Z', '67')]"
374528,"[('E', '0'), ('C', '0'), ('C', '0'), ('C', '6'), ('C', '35'), ('C', '58'), ('L', '58'), ('W', '66'), ('C', '66'), ('Z', '66')]"
386163,"[('E', '0'), ('V', '0'), ('V', '0'), ('C', '0'), ('C', '1'), ('V', '5'), ('V', '5'), ('C', '10'), ('V', '13'), ('C', '24'), ('Y', '27'), ('Y', '27'), ('V', '35'), ('Y', '63'), ('W', '63'), ('W', '67'), ('C', '67'), ('L', '67'), ('Z', '67')]"
387646,"[('E', '0'), ('C', '0'), ('C', '0'), ('L', '20'), ('L', '56'), ('C', '57'), ('V', '58'), ('V', '58'), ('C', '59'), ('W', '64'), ('Y', '65'), ('Z', '66')]"
397906,"[('E', '0'), ('D', '0'), ('C', '0'), ('C', '0'), ('C', '3'), ('C', '7'), ('P', '40'), ('A', '40'), ('L', '41'), ('P', '43'), ('C', '43'), ('C', '46'), ('W', '46'), ('C', '51'), ('W', '60'), ('W', '62'), ('V', '63'), ('W', '63'), ('Y', '66'), ('W', '66'), ('W', '66'), ('Z', '66')]"
414697,"[('E', '0'), ('Z', '66')]"
424294,"[('N', '0'), ('C', '66'), ('Z', '66')]"
462765,"[('E', '0'), ('A', '1'), ('V', '1'), ('L', '3'), ('W', '5'), ('W', '30'), ('C', '30'), ('P', '30'), ('C', '34'), ('V', '45'), ('W', '45'), ('Y', '65'), ('L', '66'), ('Z', '66')]"
465346,"[('E', '0'), ('D', '0'), ('D', '0'), ('C', '0'), ('C', '2'), ('C', '2'), ('D', '3'), ('D', '3'), ('D', '3'), ('D', '4'), ('C', '5'), ('C', '5'), ('C', '6'), ('C', '6'), ('D', '7'), ('C', '7'), ('C', '8'), ('D', '9'), ('C', '9'), ('C', '9'), ('C', '14'), ('C', '14'), ('P', '15'), ('A', '15'), ('D', '18'), ('C', '18'), ('C', '19'), ('D', '22'), ('C', '22'), ('C', '23'), ('C', '23'), ('C', '23'), ('C', '24'), ('C', '24'), ('C', '25'), ('C', '27'), ('C', '27'), ('C', '29'), ('C', '29'), ('C', '29'), ('C', '30'), ('C', '30'), ('C', '31'), ('C', '32'), ('C', '33'), ('C', '36'), ('D', '36'), ('W', '36'), ('D', '36'), ('C', '37'), ('C', '37'), ('D', '37'), ('C', '37'), ('C', '37'), ('C', '37'), ('C', '39'), ('C', '41'), ('C', '42'), ('C', '47'), ('D', '48'), ('C', '52'), ('W', '61'), ('Z', '67')]"
490803,"[('N', '0'), ('C', '65'), ('Z', '67')]"
